TIME,57201
TIME,58495
TIME,62446
TIME,63441
TIME,63649
TIME,66481
TIME,67243
TIME,67873
TIME,71673
TIME,78792
TIME,81868
TIME,87786
TIME,87842
TIME,88336
TIME,100671
TIME,114093
TIME,116430
TIME,144931
TIME,160788
TIME,45210
TIME,47813
TIME,50963
TIME,53100
TIME,54481
TIME,55756
TIME,55810
TIME,56445
TIME,60290
TIME,60790
TIME,64263
TIME,66354
TIME,66929
TIME,67167
TIME,67542
TIME,70129
TIME,74043
TIME,75431
TIME,91448
TIME,122218
TIME,131022
TIME,131696
TIME,132448
TIME,143497
TIME,163427
TIME,37646
TIME,40377
TIME,41786
TIME,45661
TIME,47021
TIME,47126
TIME,47845
TIME,51676
TIME,53670
TIME,54056
TIME,55794
TIME,57293
TIME,57804
TIME,59033
TIME,62684
TIME,66751
TIME,67443
TIME,67641
TIME,69228
TIME,330615
TIME,70610
TIME,71121
TIME,72574
TIME,73365
TIME,74152
TIME,75242
TIME,346832
TIME,351156
TIME,351172
TIME,356432
TIME,356497
TIME,40332
TIME,47517
TIME,48673
TIME,48849
TIME,50515
TIME,51472
TIME,52004
TIME,53350
TIME,56461
TIME,56857
TIME,57003
TIME,57347
TIME,58517
TIME,59739
TIME,63151
TIME,65482
TIME,69358
TIME,69406
TIME,70052
TIME,71990
TIME,73091
TIME,74872
TIME,75921
TIME,76488
TIME,77169
TIME,41494
TIME,49469
TIME,51207
TIME,51764
TIME,53581
TIME,53767
TIME,54321
TIME,55204
TIME,55372
TIME,56175
TIME,59682
TIME,59861
TIME,60317
TIME,62089
TIME,63086
TIME,63868
TIME,65488
TIME,67041
TIME,67387
TIME,68094
TIME,68778
TIME,69341
TIME,71391
TIME,73171
TIME,73867
TIME,46457
TIME,47005
TIME,48585
TIME,49172
TIME,50031
TIME,50113
TIME,54128
TIME,56119
TIME,58328
TIME,58594
TIME,59116
TIME,59669
TIME,60104
TIME,60841
TIME,61088
TIME,61959
TIME,62366
TIME,62864
TIME,65213
TIME,66292
TIME,66529
TIME,67707
TIME,67956
TIME,72610
TIME,72902
TIME,42048
TIME,42866
TIME,45045
TIME,45288
TIME,46775
TIME,49933
TIME,51209
TIME,55269
TIME,56054
TIME,56342
TIME,57238
TIME,58465
TIME,58883
TIME,62168
TIME,63585
TIME,65236
TIME,68133
TIME,70558
TIME,71696
TIME,72727
TIME,72961
TIME,75525
TIME,76467
TIME,77885
TIME,79147
TIME,41685
TIME,42033
TIME,42047
TIME,47097
TIME,49065
TIME,50832
TIME,51634
TIME,52681
TIME,54196
TIME,56396
TIME,58458
TIME,58745
TIME,59697
TIME,60680
TIME,61038
TIME,61571
TIME,63326
TIME,64484
TIME,67776
TIME,68763
TIME,69377
TIME,72152
TIME,72559
TIME,73531
TIME,75079
TIME,44303
TIME,44807
TIME,45239
TIME,45703
TIME,48637
TIME,50758
TIME,51781
TIME,52805
TIME,53878
TIME,55001
TIME,61277
TIME,62054
TIME,62614
TIME,64403
TIME,64639
TIME,66835
TIME,69603
TIME,70241
TIME,71325
TIME,72498
TIME,72516
TIME,72524
TIME,73146
TIME,74331
TIME,76258
TIME,42253
TIME,44396
TIME,45964
TIME,48881
TIME,53607
TIME,56624
TIME,56687
TIME,57640
TIME,60564
TIME,60880
TIME,61673
TIME,63108
TIME,63698
TIME,64046
TIME,64140
TIME,68128
TIME,68868
TIME,70892
TIME,72335
TIME,74730
TIME,74952
TIME,75467
TIME,75714
TIME,76609
TIME,77985
TIME,41709
TIME,44820
TIME,45533
TIME,46048
TIME,47464
TIME,51988
TIME,52760
TIME,55499
TIME,56064
TIME,56873
TIME,60478
TIME,60823
TIME,61309
TIME,62514
TIME,63550
TIME,64306
TIME,64558
TIME,64845
TIME,69996
TIME,71785
TIME,72357
TIME,72847
TIME,73022
TIME,76240
TIME,76837
TIME,41421
TIME,47489
TIME,48384
TIME,49854
TIME,50208
TIME,52444
TIME,52586
TIME,53980
TIME,56415
TIME,57286
TIME,58115
TIME,58445
TIME,59957
TIME,62266
TIME,64542
TIME,64926
TIME,65906
TIME,66755
TIME,67968
TIME,68481
TIME,69480
TIME,70161
TIME,71095
TIME,72045
TIME,73611
TIME,45656
TIME,50836
TIME,54305
TIME,54316
TIME,54811
TIME,55808
TIME,56983
TIME,57135
TIME,59853
TIME,61000
TIME,61451
TIME,62144
TIME,62818
TIME,63612
TIME,66667
TIME,68520
TIME,68720
TIME,69515
TIME,69623
TIME,69662
TIME,71109
TIME,71884
TIME,73009
TIME,73487
TIME,78052
TIME,44873
TIME,45976
TIME,46969
TIME,47321
TIME,47333
TIME,49691
TIME,52906
TIME,55985
TIME,58601
TIME,62918
TIME,81170
TIME,86014
TIME,95917
TIME,96436
TIME,100694
TIME,102023
TIME,105117
TIME,105518
TIME,106765
TIME,112633
TIME,113491
TIME,115895
TIME,116170
TIME,117064
TIME,119370
TIME,40722
TIME,44183
TIME,44934
TIME,47621
TIME,47987
TIME,52175
TIME,52528
TIME,54493
TIME,54824
TIME,55029
TIME,56369
TIME,60357
TIME,60961
TIME,61315
TIME,64838
TIME,65721
TIME,67149
TIME,67369
TIME,67443
TIME,68926
TIME,72444
TIME,73700
TIME,74746
TIME,74820
TIME,77091
TIME,44981
TIME,46253
TIME,48770
TIME,49164
TIME,49564
TIME,51372
TIME,54673
TIME,58095
TIME,60339
TIME,61232
TIME,61680
TIME,61811
TIME,61968
TIME,63771
TIME,64096
TIME,65935
TIME,65971
TIME,66894
TIME,69796
TIME,71392
TIME,72496
TIME,72567
TIME,73795
TIME,75871
TIME,77174
TIME,49086
TIME,49603
TIME,50394
TIME,51631
TIME,55073
TIME,55171
TIME,56926
TIME,56975
TIME,57592
TIME,58852
TIME,59719
TIME,59963
TIME,60640
TIME,61119
TIME,62133
TIME,64207
TIME,64418
TIME,65867
TIME,66339
TIME,66841
TIME,68128
TIME,71151
TIME,72419
TIME,72996
TIME,40271
TIME,45413
TIME,46359
TIME,48777
TIME,51178
TIME,52526
TIME,53136
TIME,53228
TIME,54347
TIME,57078
TIME,57473
TIME,57998
TIME,63782
TIME,66812
TIME,67358
TIME,67463
TIME,68154
TIME,68301
TIME,69595
TIME,70421
TIME,72103
TIME,72642
TIME,74389
TIME,76322
TIME,40976
TIME,41990
TIME,46740
TIME,52129
TIME,55103
TIME,55636
TIME,56775
TIME,57105
TIME,57461
TIME,57556
TIME,60093
TIME,61041
TIME,66449
TIME,66918
TIME,68813
TIME,69186
TIME,70314
TIME,71752
TIME,73305
TIME,74286
TIME,74690
TIME,76543
TIME,77561
TIME,77734
TIME,40686
TIME,51449
TIME,52050
TIME,53158
TIME,57141
TIME,61479
TIME,64157
TIME,65043
TIME,66006
TIME,66453
TIME,70144
TIME,75214
TIME,76024
TIME,76429
TIME,78495
TIME,79187
TIME,79727
TIME,81091
TIME,82684
TIME,83477
TIME,83623
TIME,84267
TIME,84968
TIME,86346
TIME,46980
TIME,49852
TIME,52347
TIME,53410
TIME,54166
TIME,54907
TIME,60021
TIME,60327
TIME,60702
TIME,63382
TIME,63621
TIME,64699
TIME,66732
TIME,71400
TIME,71628
TIME,72449
TIME,73058
TIME,75784
TIME,75808
TIME,76904
TIME,77636
TIME,79052
TIME,79577
TIME,80312
TIME,49291
TIME,49683
TIME,50549
TIME,53640
TIME,55140
TIME,61196
TIME,61605
TIME,63639
TIME,65090
TIME,67464
TIME,68388
TIME,69764
TIME,74548
TIME,74699
TIME,77375
TIME,81868
TIME,83421
TIME,83887
TIME,84982
TIME,85721
TIME,85925
TIME,86667
TIME,88172
TIME,90121
TIME,41306
TIME,41851
TIME,44087
TIME,55212
TIME,56055
TIME,57667
TIME,60514
TIME,63358
TIME,66483
TIME,67004
TIME,72461
TIME,72993
TIME,74656
TIME,78032
TIME,81880
TIME,82525
TIME,83269
TIME,87297
TIME,87955
TIME,91311
TIME,92155
TIME,93111
TIME,94133
TIME,95502
TIME,41083
TIME,44484
TIME,48457
TIME,49705
TIME,54502
TIME,54848
TIME,56133
TIME,59060
TIME,61118
TIME,63511
TIME,69764
TIME,71460
TIME,73711
TIME,74816
TIME,77535
TIME,79541
TIME,85992
TIME,87553
TIME,88110
TIME,88151
TIME,88864
TIME,89898
TIME,93166
TIME,93684
TIME,37114
