Type,Value
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
CPU,
MEM,
