TIME,44285.77799987793
TIME,47833.34098815918
TIME,56889.91499328613
TIME,56004.30400085449
TIME,52628.962005615234
TIME,52004.6609954834
TIME,81420.2329864502
TIME,67855.79699707031
TIME,61692.41499328613
TIME,57967.51400756836
TIME,51811.15299987793
TIME,78618.48399353027
TIME,66091.60800170898
TIME,75660.49299621582
TIME,90552.40800476074
TIME,58736.19400024414
TIME,48342.36999511719
TIME,81633.38500976562
TIME,43930.62699890137
TIME,68254.73699951172
TIME,82150.32299804688
TIME,56250.31300354004
TIME,46378.00900268555
TIME,66551.40899658203
TIME,58287.1549987793
TIME,85477.35600280762
TIME,60485.315994262695
TIME,68766.26000976562
TIME,51391.15100097656
TIME,69350.52900695801
TIME,94448.32000732422
TIME,57898.29299926758
TIME,69083.46800231934
TIME,70880.05000305176
TIME,60156.22700500488
TIME,105360.54399108887
TIME,58950.84600830078
TIME,77497.3930053711
TIME,77575.29299926758
TIME,56687.934005737305
TIME,71676.4409942627
TIME,62959.14500427246
TIME,43458.1669921875
TIME,74786.80099487305
TIME,70464.67799377441
TIME,99275.18099975586
TIME,54209.17300415039
TIME,48278.781005859375
TIME,91857.59899902344
TIME,64586.47801208496
TIME,89563.71800231934
TIME,59461.815994262695
TIME,76111.4520111084
TIME,45954.79901123047
TIME,82172.72499084473
TIME,62953.886001586914
TIME,57287.802993774414
TIME,96459.66999816895
TIME,68141.38800048828
TIME,318826.2929992676
TIME,43966.86799621582
TIME,59853.34600830078
TIME,56710.7140045166
TIME,53272.912994384766
TIME,93265.80000305176
TIME,42150.8690032959
TIME,50835.43099975586
TIME,51081.601013183594
TIME,61188.2140045166
TIME,90694.11898803711
TIME,48062.84999084473
TIME,55402.26300048828
TIME,64087.61799621582
TIME,93019.34999084473
TIME,61734.04699707031
TIME,46488.850997924805
TIME,68291.0299987793
TIME,60001.52600097656
TIME,92567.71899414062
TIME,64342.05799865723
TIME,54036.74200439453
TIME,49484.72999572754
TIME,72458.62899780273
TIME,51373.031005859375
TIME,66663.81700134277
TIME,91019.85800170898
TIME,47249.79100036621
TIME,70397.65000915527
TIME,66393.5590057373
TIME,88118.07800292969
TIME,51451.57099914551
TIME,47709.18901062012
TIME,96291.64099121094
TIME,43569.899002075195
TIME,71170.23100280762
TIME,92936.66999816895
TIME,62661.95799255371
TIME,56653.42500305176
TIME,53556.2140045166
TIME,105176.41499328613
TIME,88891.60800170898
TIME,48296.13899230957
TIME,76360.75199890137
TIME,59989.80700683594
TIME,67135.10899353027
TIME,44050.65901184082
TIME,58165.09599304199
TIME,87446.79800415039
TIME,61797.94499206543
TIME,42251.66700744629
TIME,76834.84300231934
TIME,85533.45599365234
TIME,62729.61799621582
TIME,79410.01399230957
TIME,61645.8270111084
TIME,53162.093002319336
TIME,84119.18600463867
TIME,72913.1900024414
TIME,61991.114990234375
TIME,63157.72700500488
TIME,47997.58200073242
TIME,69674.15998840332
TIME,93257.9700012207
TIME,66337.21798706055
TIME,46471.289001464844
TIME,43784.268005371094
TIME,68308.28900146484
TIME,96456.58100891113
TIME,53575.864013671875
TIME,62056.25700378418
TIME,45725.63999938965
TIME,48105.648986816406
TIME,65141.66899108887
TIME,50536.08999633789
TIME,59233.774002075195
TIME,46206.15899658203
TIME,45582.36000061035
TIME,82433.18598937988
TIME,62774.718002319336
TIME,45466.75900268555
TIME,44139.787994384766
TIME,73135.41200256348
TIME,97286.19300842285
TIME,61465.00698852539
TIME,52159.392990112305
TIME,43135.43901062012
TIME,72068.55099487305
TIME,59911.07600402832
TIME,61342.79399108887
TIME,41939.16600036621
TIME,54531.934005737305
TIME,47801.212005615234
TIME,74775.32299804688
TIME,61041.906997680664
TIME,39894.25799560547
TIME,51748.531997680664
TIME,91628.32899475098
TIME,58622.58500671387
TIME,76502.37300109863
TIME,59263.996002197266
TIME,49736.802001953125
TIME,61472.62699890137
TIME,74693.27198791504
TIME,68339.17900085449
TIME,49273.16000366211
TIME,73853.14199829102
TIME,92367.67900085449
TIME,528940.5870056152
TIME,66495.35899353027
TIME,46690.72099304199
TIME,45673.43000793457
TIME,77731.6729888916
TIME,70238.22099304199
TIME,51391.710998535156
TIME,64614.27600097656
TIME,49730.641998291016
TIME,43928.30000305176
TIME,50535.60200500488
TIME,70219.2200012207
TIME,51725.780990600586
TIME,97832.35200500488
TIME,48320.90901184082
TIME,73101.59899902344
TIME,53306.01400756836
TIME,68800.95001220703
TIME,66312.12799072266
TIME,53281.51300048828
TIME,54450.08399963379
TIME,52372.5419921875
TIME,63700.037994384766
TIME,50707.77299499512
TIME,46813.30099487305
TIME,320709.4770050049
TIME,60494.746002197266
TIME,58454.455001831055
TIME,42106.22900390625
TIME,87539.43899536133
TIME,45425.57000732422
TIME,77637.00299072266
TIME,83310.35499572754
TIME,48263.18099975586
TIME,47714.92199707031
TIME,78257.24398803711
TIME,78357.70399475098
TIME,42948.238998413086
TIME,48721.24200439453
TIME,71356.95100402832
TIME,59647.30599975586
TIME,96326.39099121094
TIME,42846.23699951172
TIME,96935.74299621582
TIME,54272.78399658203
TIME,44385.49800109863
TIME,131738.31900024414
TIME,115181.06098937988
TIME,55808.375
TIME,122981.33399963379
TIME,48254.25100708008
TIME,73909.5419921875
TIME,135885.89100646973
TIME,60310.27699279785
TIME,119849.97200012207
TIME,134916.9579925537
TIME,46244.91101074219
TIME,43988.83799743652
TIME,57188.134994506836
TIME,132817.6779937744
TIME,50221.802001953125
TIME,142183.6009979248
TIME,123950.87399291992
TIME,80283.44400024414
TIME,62779.11700439453
TIME,52548.63299560547
TIME,130312.49800109863
TIME,47126.460998535156
TIME,60806.96699523926
TIME,124324.50399780273
TIME,46900.56999206543
TIME,92694.30099487305
TIME,56106.32400512695
TIME,94400.50099182129
TIME,52706.572998046875
TIME,43761.358001708984
TIME,135877.24899291992
TIME,92717.97099304199
TIME,48102.23100280762
TIME,128891.09600830078
TIME,41634.31900024414
TIME,52356.65299987793
TIME,126489.4349975586
TIME,119707.13200378418
TIME,98921.86401367188
TIME,39447.656997680664
TIME,111264.00700378418
TIME,52345.73100280762
TIME,90738.45999145508
TIME,112408.48899841309
TIME,43117.62001037598
TIME,103689.2740020752
TIME,55850.73400878906
TIME,53325.76300048828
TIME,134340.1900024414
TIME,46891.740005493164
TIME,128628.35600280762
TIME,56803.55499267578
TIME,131178.72700500488
TIME,48596.322006225586
TIME,105208.8569946289
TIME,134207.10800170898
TIME,61765.00698852539
TIME,130891.1069946289
TIME,45648.49900817871
TIME,105560.87600708008
TIME,136736.30899047852
TIME,107879.9469909668
TIME,59945.76600646973
TIME,92063.68099975586
TIME,54710.40399169922
TIME,48666.90100097656
TIME,112470.04899597168
TIME,134883.28900146484
TIME,65513.30799865723
TIME,54156.573989868164
TIME,68228.13000488281
TIME,105515.92599487305
TIME,621985.603012085
TIME,129663.71701049805
TIME,52482.51300048828
TIME,48767.91200256348
TIME,87786.75799560547
TIME,60431.36599731445
TIME,110508.79899597168
TIME,134590.69999694824
TIME,41612.29901123047
TIME,67377.66899108887
TIME,75182.96199035645
TIME,101061.35501098633
TIME,61931.31700134277
TIME,42316.37901306152
TIME,53421.44400024414
TIME,60408.71699523926
TIME,110810.93099975586
TIME,60252.89599609375
TIME,136453.55000305176
TIME,42639.84001159668
TIME,124988.37699890137
TIME,56873.55499267578
TIME,41867.039001464844
TIME,130591.48799133301
TIME,129188.3980102539
TIME,61387.85600280762
TIME,52659.663009643555
TIME,136650.83000183105
TIME,97460.8030090332
TIME,126271.6969909668
TIME,115395.76300048828
TIME,66933.99900817871
TIME,46410.82099914551
TIME,119384.04400634766
TIME,135911.4400024414
TIME,108053.8569946289
TIME,53286.044006347656
TIME,64583.82800292969
TIME,49076.2020111084
TIME,48278.6309967041
TIME,110042.62899780273
TIME,133990.08000183105
TIME,51865.78300476074
TIME,67191.09899902344
TIME,50083.38299560547
TIME,63365.608001708984
TIME,54708.40400695801
TIME,144096.9640045166
TIME,51241.53300476074
TIME,48804.77200317383
TIME,105097.99600219727
TIME,128215.375
TIME,52551.08299255371
TIME,66769.75099182129
TIME,49306.7919921875
TIME,47023.42999267578
TIME,127466.92599487305
TIME,42295.62699890137
TIME,56447.927001953125
TIME,65317.440002441406
TIME,118807.91198730469
TIME,56732.6549987793
TIME,38065.93600463867
TIME,46976.70098876953
TIME,116828.69100952148
TIME,116112.47099304199
TIME,55762.363998413086
TIME,39600.0770111084
TIME,128495.71600341797
TIME,58612.697998046875
TIME,144049.7139892578
TIME,48744.74099731445
TIME,126321.4349975586
TIME,135114.38999938965
TIME,68055.12199401855
TIME,49014.58200073242
TIME,149027.36599731445
TIME,137614.0420074463
TIME,138466.56199645996
TIME,66645.1309967041
TIME,46431.90100097656
TIME,83325.04699707031
TIME,140221.28199768066
TIME,83273.79699707031
TIME,138452.91200256348
TIME,49631.212005615234
TIME,61283.927001953125
TIME,45583.77000427246
TIME,152851.73699951172
TIME,109693.31799316406
TIME,115154.28199768066
TIME,66269.99899291992
TIME,48408.231994628906
TIME,93667.70199584961
TIME,113392.65200805664
TIME,94277.37199401855
TIME,64665.73799133301
TIME,110148.25999450684
TIME,96870.84300231934
TIME,61861.337005615234
TIME,141509.56300354004
TIME,105116.17799377441
TIME,43769.36999511719
TIME,80028.12699890137
TIME,91291.14099121094
TIME,142360.94500732422
TIME,53554.48500061035
TIME,800109.546005249
TIME,107568.90699768066
TIME,43174.88999938965
TIME,42462.3690032959
TIME,50320.81201171875
TIME,121561.01499938965
TIME,78972.44499206543
TIME,137056.85299682617
TIME,44900.86099243164
TIME,45605.37001037598
TIME,95770.30200195312
TIME,127585.47700500488
TIME,64459.44999694824
TIME,53426.753005981445
TIME,54338.15399169922
TIME,96035.72299194336
TIME,145524.05499267578
TIME,127209.6190032959
TIME,43256.88999938965
TIME,63421.309997558594
TIME,62260.539001464844
TIME,59183.05799865723
TIME,82951.42700195312
TIME,49656.3219909668
TIME,78158.29499816895
TIME,59388.63800048828
TIME,57843.27600097656
TIME,79710.83699035645
TIME,49731.44400024414
TIME,56467.59600830078
TIME,62597.27700805664
TIME,78969.70599365234
TIME,49217.54299926758
TIME,72050.10299682617
TIME,148096.64799499512
TIME,59438.767990112305
TIME,83766.31799316406
TIME,46852.45098876953
TIME,58548.57699584961
TIME,124676.17599487305
TIME,55416.58399963379
TIME,83329.16700744629
TIME,54691.73399353027
TIME,125088.20799255371
TIME,60001.7979888916
TIME,66767.85900878906
TIME,55119.544006347656
TIME,79224.25500488281
TIME,47004.15200805664
TIME,46827.351013183594
TIME,58656.955001831055
TIME,45893.059997558594
TIME,95152.68299865723
TIME,50876.75199890137
TIME,97606.6549987793
TIME,79585.20599365234
TIME,52768.343002319336
TIME,43779.25900268555
TIME,79717.30599975586
TIME,47731.4529876709
TIME,43347.68000793457
TIME,77178.02499389648
TIME,72598.46299743652
TIME,40730.74800109863
TIME,55033.19599914551
TIME,43016.86000061035
TIME,60063.37699890137
TIME,42458.60899353027
TIME,50539.67199707031
TIME,51144.663009643555
TIME,97922.33499145508
TIME,44735.83999633789
TIME,95805.30299377441
TIME,54726.4940032959
TIME,55406.37699890137
TIME,93688.35299682617
TIME,65827.25
TIME,46034.43099975586
TIME,58959.07800292969
TIME,58140.315002441406
TIME,62349.39799499512
TIME,90942.7200012207
TIME,46463.420989990234
TIME,65981.47999572754
TIME,68057.15000915527
TIME,63939.93798828125
TIME,51939.10501098633
TIME,48108.97200012207
TIME,137674.40399169922
TIME,71573.88301086426
TIME,67065.97099304199
TIME,55228.44400024414
TIME,90540.08999633789
TIME,63678.8390045166
TIME,76342.40399169922
TIME,54667.9640045166
TIME,88130.18899536133
TIME,54944.76600646973
TIME,42039.31900024414
TIME,84717.22801208496
TIME,61782.95901489258
TIME,41648.738998413086
TIME,68122.23100280762
TIME,61232.108001708984
TIME,60504.148010253906
TIME,51841.643005371094
TIME,45781.30099487305
TIME,91626.53100585938
TIME,115167.95401000977
TIME,58718.136001586914
TIME,79560.86700439453
TIME,46277.892013549805
TIME,48291.02200317383
TIME,85263.73999023438
TIME,69258.8219909668
TIME,61431.448013305664
TIME,46919.850997924805
TIME,130729.96900939941
TIME,862941.8529968262
TIME,60251.71798706055
TIME,88471.33000183105
TIME,77309.78700256348
TIME,65373.440002441406
TIME,45044.29100036621
TIME,91440.08200073242
TIME,63742.1190032959
TIME,81075.42700195312
TIME,60104.84800720215
TIME,43582.289001464844
TIME,57779.47799682617
TIME,95468.33299255371
TIME,61965.969009399414
TIME,47709.781997680664
TIME,62554.20899963379
TIME,93292.05299377441
TIME,63908.88000488281
TIME,46385.649993896484
TIME,66598.6900024414
TIME,97052.29499816895
TIME,52618.705001831055
TIME,61225.2380065918
TIME,84777.1780090332
TIME,54451.77600097656
TIME,140389.81399536133
TIME,50122.49301147461
TIME,84595.31799316406
TIME,71012.51300048828
TIME,52936.613998413086
TIME,45168.739990234375
TIME,107171.26899719238
TIME,79320.32800292969
TIME,44574.19200134277
TIME,68815.07200622559
TIME,60841.07899475098
TIME,59785.88800048828
TIME,72576.88400268555
TIME,60210.1780090332
TIME,42010.81900024414
TIME,56142.156005859375
TIME,82191.32699584961
TIME,57164.80599975586
TIME,40950.92900085449
TIME,52846.24301147461
TIME,92364.35299682617
TIME,116865.73399353027
TIME,68879.32200622559
TIME,61479.0779876709
TIME,45299.69999694824
TIME,60971.01600646973
TIME,63812.878997802734
TIME,76742.32598876953
TIME,63566.3390045166
TIME,44761.6609954834
TIME,68343.92098999023
TIME,93028.88299560547
TIME,62383.43899536133
TIME,47444.40100097656
TIME,45610.08100891113
TIME,102709.00700378418
TIME,65042.850006103516
TIME,64652.08999633789
TIME,44059.15100097656
TIME,44364.34001159668
TIME,95323.4940032959
TIME,145943.5770111084
TIME,64166.878997802734
TIME,51800.273010253906
TIME,47235.74299621582
TIME,67593.97100830078
TIME,134206.37100219727
TIME,99120.02600097656
TIME,68092.11099243164
TIME,46845.04100036621
TIME,71444.85299682617
TIME,46662.822998046875
TIME,94816.16400146484
TIME,50642.871994018555
TIME,43927.40100097656
TIME,63697.86000061035
TIME,45040.11999511719
TIME,51742.33200073242
TIME,56828.86700439453
TIME,80267.38800048828
TIME,40386.15800476074
TIME,76859.59700012207
TIME,76937.26699829102
TIME,45428.93199157715
TIME,41097.850006103516
TIME,48818.06300354004
TIME,77817.0470123291
TIME,78022.00700378418
TIME,42957.23100280762
TIME,68789.60400390625
TIME,57243.78700256348
TIME,52413.57499694824
TIME,79112.43699645996
TIME,61026.5479888916
TIME,47414.81300354004
TIME,130479.56098937988
TIME,65093.79000854492
TIME,62080.13899230957
TIME,79888.16799926758
TIME,46644.08100891113
TIME,71678.25498962402
TIME,65473.99099731445
TIME,57462.46598815918
TIME,44695.77099609375
TIME,74862.82598876953
TIME,44261.36199951172
TIME,77489.32699584961
TIME,58447.55700683594
TIME,59019.38700866699
TIME,49666.71299743652
TIME,76409.15399169922
TIME,62967.399002075195
TIME,82411.53700256348
TIME,50762.00500488281
TIME,86311.29100036621
TIME,74439.02499389648
TIME,61757.808990478516
TIME,1167692.9400024414
TIME,57908.02699279785
TIME,86314.28100585938
TIME,58866.468002319336
TIME,65163.38000488281
TIME,69775.98400878906
TIME,75972.32699584961
TIME,58935.97700500488
TIME,50203.684005737305
TIME,50883.29399108887
TIME,65093.580001831055
TIME,46936.733001708984
TIME,61191.80799865723
TIME,101297.63600158691
TIME,55293.80599975586
TIME,80312.39799499512
TIME,52331.52500915527
TIME,44045.30000305176
TIME,80483.58699035645
TIME,52087.052993774414
TIME,77201.31700134277
TIME,72320.88499450684
TIME,40801.36999511719
TIME,52527.315002441406
TIME,49316.524002075195
TIME,91273.14199829102
TIME,64689.44999694824
TIME,41454.59899902344
TIME,54614.70399475098
TIME,46428.90199279785
TIME,56455.3869934082
TIME,93538.99299621582
TIME,39576.108001708984
TIME,51063.12400817871
TIME,51208.43200683594
TIME,89748.09300231934
TIME,60804.47799682617
TIME,47435.50100708008
TIME,55349.0059967041
TIME,58245.56800842285
TIME,86656.11100769043
TIME,60011.73799133301
TIME,48442.02299499512
TIME,66083.58099365234
TIME,62073.65899658203
TIME,90387.68200683594
TIME,64219.36999511719
TIME,52687.664001464844
TIME,49473.30400085449
TIME,67827.46099853516
TIME,56934.746994018555
TIME,69142.59199523926
TIME,47747.6309967041
TIME,92453.80299377441
TIME,78330.78700256348
TIME,56764.266998291016
TIME,68660.11100769043
TIME,90812.06199645996
TIME,48168.38198852539
TIME,47162.33299255371
TIME,43003.24099731445
TIME,69040.83299255371
TIME,57344.06700134277
TIME,63137.95899963379
TIME,56791.52700805664
TIME,42507.440994262695
TIME,139661.1960144043
TIME,88366.69200134277
TIME,54130.625
TIME,60318.018005371094
TIME,75436.20500183105
TIME,97558.42599487305
TIME,44831.16200256348
TIME,52569.184997558594
TIME,83022.55000305176
TIME,72371.2140045166
TIME,63883.14099121094
TIME,44085.41200256348
TIME,86588.70100402832
TIME,59535.04800415039
TIME,81492.02899169922
TIME,63746.239990234375
TIME,48521.983001708984
TIME,61988.35900878906
TIME,96242.57499694824
TIME,78589.0179901123
TIME,63639.940002441406
TIME,48120.69300842285
TIME,63387.09098815918
TIME,95923.0659942627
TIME,51146.06399536133
TIME,62947.40899658203
TIME,47098.43299865723
TIME,49257.302993774414
TIME,65631.93199157715
TIME,51481.625
TIME,65583.20199584961
TIME,49146.21299743652
TIME,69540.35400390625
TIME,56212.06700134277
TIME,65094.48100280762
TIME,82718.68899536133
TIME,52497.934997558594
TIME,52740.73599243164
TIME,54606.78601074219
TIME,88607.95199584961
TIME,69584.25399780273
TIME,51595.565002441406
TIME,80284.82800292969
TIME,45387.48100280762
TIME,68711.59300231934
TIME,60357.97898864746
TIME,47269.56300354004
TIME,104623.9400024414
TIME,72898.375
TIME,59794.06799316406
TIME,42172.48100280762
TIME,50345.024002075195
TIME,64278.128997802734
TIME,84636.55000305176
TIME,57711.337005615234
TIME,48754.86199951172
TIME,1294470.5420074463
TIME,57487.766998291016
TIME,48563.83399963379
TIME,91069.9049987793
TIME,58674.267990112305
TIME,43248.080993652344
TIME,65249.0119934082
TIME,67262.22099304199
TIME,62776.191009521484
TIME,81007.43899536133
TIME,48119.05400085449
TIME,47431.70300292969
TIME,66717.40098571777
TIME,98411.09700012207
TIME,66955.69300842285
TIME,46386.101989746094
TIME,71623.74499511719
TIME,69910.13299560547
TIME,73958.35501098633
TIME,51136.20399475098
TIME,64104.97099304199
TIME,48483.13400268555
TIME,48364.913009643555
TIME,89893.82400512695
TIME,67817.67300415039
TIME,50370.23400878906
